player_id,age_squared,position,position_encoded,nationality
39243,900.0,Midfielder,2,Norway
40165,784.0,Goalkeeper,0,Poland
40401,1024.0,Midfielder,2,Portugal
40434,961.0,Midfielder,2,Ecuador
40911,676.0,Midfielder,2,Poland
41104,900.0,Midfielder,2,Portugal
41577,625.0,Defender,1,Portugal
41606,676.0,Defender,1,Portugal
41621,729.0,Midfielder,2,Portugal
41725,625.0,Midfielder,2,Portugal
44803,900.0,Midfielder,2,England
44809,784.0,Defender,1,England
44811,841.0,Defender,1,Scotland
44871,529.0,Defender,1,Scotland
44912,1089.0,Goalkeeper,0,England
44922,729.0,Midfielder,2,Scotland
44994,1225.0,Goalkeeper,0,Czechia
45078,841.0,Attacker,3,Scotland
45815,625.0,Attacker,3,Serbia
46731,729.0,Defender,1,Ecuador
46792,1024.0,Defender,1,Spain
46815,784.0,Defender,1,Spain
47302,1024.0,Defender,1,Spain
47311,841.0,Midfielder,2,Spain
47315,676.0,Midfielder,2,Spain
47341,841.0,Midfielder,2,Spain
47380,729.0,Defender,1,Spain
47421,1156.0,Attacker,3,Argentina
47438,841.0,Midfielder,2,Denmark
47480,676.0,Defender,1,Ghana
47499,784.0,Attacker,3,Türkiye
47519,676.0,Defender,1,Spain
47521,784.0,Midfielder,2,England
47522,729.0,Midfielder,2,Brazil
47547,1024.0,Defender,1,Spain
47903,729.0,Defender,1,Sweden
47969,676.0,Defender,1,Sweden
48119,576.0,Defender,1,Côte d'Ivoire
48389,625.0,Attacker,3,Switzerland
48648,625.0,Midfielder,2,Switzerland
48649,676.0,Attacker,3,Switzerland
50132,729.0,Goalkeeper,0,Türkiye
50737,729.0,Defender,1,USA
50739,625.0,Midfielder,2,USA
50816,900.0,Defender,1,Canada
50828,900.0,Goalkeeper,0,USA
50856,729.0,Attacker,3,Argentina
50892,676.0,Midfielder,2,England
50999,961.0,Goalkeeper,0,USA
51051,576.0,Defender,1,Mexico
51494,576.0,Midfielder,2,Uruguay
51572,784.0,Defender,1,Uruguay
51617,676.0,Attacker,3,Uruguay
55904,676.0,Defender,1,Northern Ireland
56296,625.0,Attacker,3,Denmark
59258,841.0,Goalkeeper,0,Argentina
60353,484.0,Defender,1,Estonia
61178,729.0,Midfielder,2,Republic of Ireland
61431,625.0,Defender,1,Poland
61742,576.0,Goalkeeper,0,Iceland
63577,576.0,Midfielder,2,Ukraine
64003,676.0,Defender,1,Netherlands
64167,441.0,Goalkeeper,0,USA
64304,484.0,Midfielder,2,Poland
66240,1089.0,Defender,1,Czechia
66407,676.0,Defender,1,Czechia
67943,576.0,Defender,1,Brazil
67971,625.0,Defender,1,England
67972,625.0,Midfielder,2,England
68127,676.0,Defender,1,England
68466,625.0,Midfielder,2,Scotland
69257,529.0,Defender,1,Republic of Ireland
69403,676.0,Midfielder,2,England
69539,676.0,Defender,1,Republic of Ireland
69680,529.0,Attacker,3,Republic of Ireland
70078,576.0,Midfielder,2,Uruguay
70100,576.0,Attacker,3,Netherlands
70366,841.0,Goalkeeper,0,Brazil
70747,441.0,Midfielder,2,Paraguay
70767,625.0,Midfielder,2,Paraguay
80296,784.0,Goalkeeper,0,Brazil
81573,676.0,Attacker,3,Egypt
82097,841.0,Goalkeeper,0,England
82855,900.0,Goalkeeper,0,Wales
83029,676.0,Midfielder,2,England
84081,625.0,Defender,1,France
84082,729.0,Midfielder,2,France
84087,625.0,Attacker,3,France
84088,625.0,Defender,1,England
87858,676.0,Attacker,3,England
90494,729.0,Goalkeeper,0,England
90590,529.0,Attacker,3,France
92987,841.0,Goalkeeper,0,Netherlands
92993,676.0,Defender,1,Netherlands
94360,529.0,Goalkeeper,0,New Zealand
98936,625.0,Attacker,3,South Africa
105789,625.0,Forward,3,North Macedonia
105971,529.0,Goalkeeper,0,Republic of Ireland
106086,625.0,Defender,1,Northern Ireland
106725,576.0,Midfielder,2,England
106835,784.0,Midfielder,2,Japan
107087,576.0,Attacker,3,Scotland
110153,625.0,Attacker,3,Nigeria
115589,484.0,Attacker,3,Slovenia
116117,576.0,Midfielder,2,Ecuador
118307,676.0,Goalkeeper,0,Serbia
119121,529.0,Defender,1,Northern Ireland
123469,625.0,Attacker,3,Switzerland
125618,576.0,Defender,1,Poland
125743,729.0,Attacker,3,Portugal
126690,529.0,Attacker,3,Scotland
126791,729.0,Attacker,3,Wales
126949,625.0,Defender,1,USA
127472,784.0,Defender,1,England
127579,625.0,Defender,1,England
127605,576.0,Defender,1,England
127769,576.0,Attacker,3,Brazil
127817,529.0,Defender,1,Ecuador
128338,676.0,Defender,1,France
128895,625.0,Defender,1,Denmark
129033,529.0,Defender,1,Croatia
129058,529.0,Goalkeeper,0,Netherlands
129142,625.0,Midfielder,2,Bulgaria
129169,625.0,Attacker,3,Morocco
129643,441.0,Attacker,3,Republic of Ireland
129682,625.0,Attacker,3,Morocco
129695,529.0,Attacker,3,France
129705,576.0,Goalkeeper,0,England
129707,625.0,Midfielder,2,Australia
129711,576.0,Attacker,3,Wales
129712,529.0,Attacker,3,England
129791,529.0,Attacker,3,Portugal
130416,625.0,Midfielder,2,Republic of Ireland
130419,625.0,Midfielder,2,England
130421,625.0,Midfielder,2,Republic of Ireland
130423,576.0,Midfielder,2,Scotland
131278,484.0,Midfielder,2,Northern Ireland
134428,441.0,Defender,1,England
135068,784.0,Defender,1,Côte d'Ivoire
135334,729.0,Defender,1,Uruguay
135525,484.0,Defender,1,Scotland
135775,529.0,Attacker,3,Spain
136723,529.0,Attacker,3,England
137220,484.0,Midfielder,2,Republic of Ireland
137302,576.0,Attacker,3,England
137303,576.0,Attacker,3,France
138411,576.0,Goalkeeper,0,Northern Ireland
138417,576.0,Defender,1,Scotland
138776,576.0,Attacker,3,Belgium
138777,576.0,Midfielder,2,England
138780,576.0,Defender,1,Wales
138786,576.0,Attacker,3,England
138787,576.0,Attacker,3,England
138793,576.0,Midfielder,2,England
138804,625.0,Goalkeeper,0,Czech Republic
138806,625.0,Defender,1,England
138815,625.0,Defender,1,Ghana
138816,529.0,Defender,1,Netherlands
138821,576.0,Midfielder,2,England
138822,576.0,Attacker,3,Albania
138828,576.0,Defender,1,France
138832,576.0,Goalkeeper,0,England
138835,576.0,Attacker,3,USA
138836,576.0,Defender,1,England
138842,529.0,Midfielder,2,England
138843,576.0,Goalkeeper,0,England
138844,576.0,Goalkeeper,0,England
138849,576.0,Defender,1,England
138877,625.0,Defender,1,France
138901,625.0,Midfielder,2,Wales
138906,529.0,Midfielder,2,England
138908,529.0,Midfielder,2,Scotland
138929,625.0,Defender,1,England
138931,529.0,Attacker,3,England
138934,576.0,Attacker,3,Scotland
138935,484.0,Midfielder,2,England
138937,484.0,Goalkeeper,0,England
140947,576.0,Defender,1,Burkina Faso
141901,676.0,Attacker,3,Portugal
144709,625.0,Goalkeeper,0,England
144720,576.0,Midfielder,2,England
144723,529.0,Goalkeeper,0,Hungary
144725,529.0,Attacker,3,England
144729,529.0,Defender,1,England
144732,576.0,Midfielder,2,England
144733,529.0,Midfielder,2,England
144741,529.0,Goalkeeper,0,England
145476,576.0,Midfielder,2,Germany
146325,529.0,Attacker,3,Canada
147831,529.0,Attacker,3,France
147832,625.0,Attacker,3,Morocco
147835,529.0,Defender,1,Republic of Ireland
148099,729.0,Midfielder,2,England
148270,441.0,Goalkeeper,0,Poland
148284,576.0,Attacker,3,Poland
149550,676.0,Defender,1,England
149551,529.0,Attacker,3,Republic of Ireland
149564,529.0,Midfielder,2,England
151754,576.0,Midfielder,2,England
151756,625.0,Goalkeeper,0,England
152418,529.0,Midfielder,2,France
152654,625.0,Defender,1,Netherlands
152849,576.0,Defender,1,Netherlands
152856,676.0,Attacker,3,Brazil
152949,529.0,Defender,1,England
152953,484.0,Defender,1,England
152955,529.0,Goalkeeper,0,Finland
152957,576.0,Defender,1,Republic of Ireland
152967,676.0,Defender,1,Nigeria
152968,729.0,Attacker,3,Zimbabwe
152969,576.0,Defender,1,England
152970,625.0,Goalkeeper,0,Poland
152976,529.0,Midfielder,2,England
152977,529.0,Attacker,3,England
152979,484.0,Defender,1,England
152980,576.0,Defender,1,England
152982,529.0,Midfielder,2,England
153066,529.0,Midfielder,2,Portugal
153261,484.0,Attacker,3,England
153400,529.0,Attacker,3,England
153407,484.0,Attacker,3,England
153411,576.0,Defender,1,England
153420,576.0,Goalkeeper,0,England
153422,484.0,Midfielder,2,England
153425,484.0,Attacker,3,England
153429,529.0,Defender,1,England
153430,529.0,Attacker,3,Sweden
153434,484.0,Defender,1,England
154800,529.0,Defender,1,England
154806,576.0,Midfielder,2,Republic of Ireland
154807,529.0,Midfielder,2,England
156428,676.0,Goalkeeper,0,England
156477,484.0,Midfielder,2,France
156490,625.0,Defender,1,France
157052,529.0,Defender,1,Italy
157912,576.0,Midfielder,2,Mali
157997,529.0,Attacker,3,Côte d'Ivoire
158054,529.0,Attacker,3,Germany
158378,576.0,Midfielder,2,Argentina
158432,529.0,Midfielder,2,Wales
158693,529.0,Defender,1,Wales
158694,529.0,Defender,1,England
158696,484.0,Defender,1,England
158697,529.0,Midfielder,2,England
158698,484.0,Defender,1,England
158702,529.0,Goalkeeper,0,Scotland
158710,529.0,Defender,1,Denmark
159420,484.0,Defender,1,England
161621,484.0,Attacker,3,France
161663,576.0,Defender,1,Republic of Ireland
161671,529.0,Defender,1,Ukraine
161907,484.0,Defender,1,France
161921,529.0,Midfielder,2,USA
161933,529.0,Midfielder,2,Spain
161948,484.0,Attacker,3,England
162007,625.0,Defender,1,Belgium
162016,484.0,Attacker,3,Netherlands
162075,576.0,Midfielder,2,England
162076,529.0,Defender,1,England
162114,529.0,Midfielder,2,England
162128,484.0,Attacker,3,Italy
162148,529.0,Midfielder,2,England
162150,484.0,Midfielder,2,England
162168,484.0,Attacker,3,England
162173,484.0,Attacker,3,England
162189,576.0,Midfielder,2,Denmark
162267,576.0,Defender,1,France
162489,529.0,Goalkeeper,0,England
162493,484.0,Midfielder,2,Scotland
162498,529.0,Defender,1,Romania
162511,529.0,Goalkeeper,0,Belgium
162517,441.0,Defender,1,Belgium
162528,529.0,Goalkeeper,0,Italy
162552,441.0,Attacker,3,England
162590,529.0,Midfielder,2,England
162607,441.0,Defender,1,England
162687,576.0,Goalkeeper,0,Czechia
162714,576.0,Midfielder,2,Belgium
162904,576.0,Defender,1,England
163054,441.0,Attacker,3,England
163068,576.0,Defender,1,Tunisia
163069,484.0,Defender,1,Germany
163189,576.0,Defender,1,Germany
167656,576.0,Midfielder,2,Scotland
167657,484.0,Midfielder,2,England
167658,625.0,Midfielder,2,England
167663,625.0,Goalkeeper,0,Canada
169291,576.0,Goalkeeper,0,Finland
169295,529.0,Goalkeeper,0,Estonia
171035,484.0,Attacker,3,England
171058,576.0,Defender,1,Scotland
171059,484.0,Midfielder,2,England
174174,576.0,Attacker,3,Finland
174565,529.0,Attacker,3,France
174918,625.0,Defender,1,France
177665,729.0,Midfielder,2,Germany
178077,576.0,Midfielder,2,Germany
179400,529.0,Defender,1,France
179651,529.0,Attacker,3,Wales
180289,529.0,Attacker,3,England
180308,529.0,Midfielder,2,England
180316,484.0,Goalkeeper,0,England
180317,484.0,Defender,1,Northern Ireland
180560,484.0,Midfielder,2,Tunisia
180731,625.0,Defender,1,France
180866,529.0,Goalkeeper,0,Brazil
180919,576.0,Defender,1,Brazil
180940,484.0,Goalkeeper,0,England
181796,529.0,Defender,1,England
181797,484.0,Defender,1,England
181806,484.0,Defender,1,Italy
181822,441.0,Goalkeeper,0,USA
181827,484.0,Defender,1,England
182201,676.0,Midfielder,2,England
184226,529.0,Midfielder,2,Spain
190686,529.0,Attacker,3,France
191337,576.0,Defender,1,France
191971,529.0,Attacker,3,England
192349,576.0,Goalkeeper,0,England
192351,676.0,Midfielder,2,England
194536,484.0,Goalkeeper,0,Netherlands
195103,576.0,Midfielder,2,Brazil
195106,576.0,Attacker,3,Brazil
195717,576.0,Defender,1,Colombia
195962,625.0,Attacker,3,Portugal
195993,529.0,Midfielder,2,Argentina
196000,576.0,Defender,1,England
196156,576.0,Attacker,3,Brazil
196298,676.0,Attacker,3,Paraguay
196855,676.0,Midfielder,2,England
196856,484.0,Defender,1,England
197448,529.0,Defender,1,Brazil
197542,484.0,Midfielder,2,Colombia
199089,625.0,Attacker,3,Italy
199310,576.0,Midfielder,2,Tunisia
199837,529.0,Attacker,3,Ghana
200233,484.0,Defender,1,Republic of Ireland
201368,484.0,Goalkeeper,0,Republic of Ireland
201373,400.0,Defender,1,Republic of Ireland
202086,529.0,Midfielder,2,Ecuador
202854,529.0,Midfielder,2,Germany
203224,484.0,Midfielder,2,Germany
204031,625.0,Defender,1,Republic of Ireland
204033,529.0,Midfielder,2,Republic of Ireland
204039,529.0,Defender,1,Italy
206254,484.0,Defender,1,Hungary
206404,484.0,Midfielder,2,Tunisia
215873,576.0,Attacker,3,Republic of Ireland
215874,529.0,Attacker,3,Republic of Ireland
216770,441.0,Midfielder,2,Norway
216809,529.0,Attacker,3,Australia
231029,676.0,Attacker,3,England
231062,576.0,Goalkeeper,0,England
237129,529.0,Midfielder,2,Senegal
237819,484.0,Attacker,3,Brazil
263177,576.0,Midfielder,2,Denmark
263538,441.0,Midfielder,2,Ukraine
264437,576.0,Defender,1,England
265733,441.0,Defender,1,USA
265782,529.0,Midfielder,2,Norway
265784,576.0,Midfielder,2,Brazil
265820,484.0,Midfielder,2,Sweden
265826,484.0,Goalkeeper,0,Czechia
266203,484.0,Attacker,3,England
266657,441.0,Attacker,3,Brazil
270139,576.0,Defender,1,Republic of Ireland
270357,529.0,Midfielder,2,Republic of Ireland
270507,484.0,Midfielder,2,Italy
270508,441.0,Midfielder,2,France
270510,400.0,Attacker,3,France
272728,529.0,Defender,1,Netherlands
272730,529.0,Attacker,3,Netherlands
273757,441.0,Midfielder,2,England
273758,484.0,Defender,1,England
273760,529.0,Attacker,3,England
274550,484.0,Midfielder,2,England
275170,576.0,Midfielder,2,Brazil
276184,400.0,Defender,1,France
276263,484.0,Defender,1,Wales
277191,576.0,Attacker,3,Senegal
277716,441.0,Attacker,3,England
278041,484.0,Goalkeeper,0,England
278074,484.0,Midfielder,2,Netherlands
278075,529.0,Midfielder,2,Romania
278079,484.0,Midfielder,2,England
278085,484.0,Midfielder,2,England
278086,529.0,Defender,1,England
278088,576.0,Goalkeeper,0,England
278115,484.0,Defender,1,England
278116,529.0,Attacker,3,England
278118,441.0,Defender,1,England
278123,484.0,Midfielder,2,England
278128,529.0,Defender,1,England
278129,484.0,Defender,1,England
278133,484.0,Attacker,3,Norway
278232,529.0,Midfielder,2,France
278235,484.0,Defender,1,England
278240,484.0,Goalkeeper,0,England
278242,441.0,Defender,1,Scotland
278370,484.0,Midfielder,2,Paraguay
278454,484.0,Goalkeeper,0,Sweden
278898,484.0,Defender,1,Morocco
280334,484.0,Midfielder,2,Croatia
280672,529.0,Defender,1,Wales
280683,484.0,Midfielder,2,England
280687,529.0,Defender,1,Spain
280688,529.0,Attacker,3,Canada
281975,484.0,Defender,1,Republic of Ireland
282124,441.0,Midfielder,2,England
282125,441.0,Midfielder,2,Belgium
282126,441.0,Attacker,3,Portugal
282130,484.0,Defender,1,England
282133,484.0,Attacker,3,England
282136,529.0,Attacker,3,France
282254,529.0,Defender,1,England
282770,484.0,Defender,1,Portugal
282903,484.0,Goalkeeper,0,Netherlands
283026,484.0,Attacker,3,Denmark
283058,576.0,Attacker,3,Senegal
283265,529.0,Defender,1,Indonesia
283272,441.0,Defender,1,England
283289,529.0,Midfielder,2,England
283290,576.0,Midfielder,2,England
284059,529.0,Attacker,3,England
284060,484.0,Defender,1,England
284062,484.0,Attacker,3,England
284186,529.0,Midfielder,2,Northern Ireland
284187,484.0,Midfielder,2,England
284212,484.0,Defender,1,England
284228,484.0,Midfielder,2,England
284230,441.0,Defender,1,England
284231,484.0,Attacker,3,England
284236,400.0,Midfielder,2,England
284237,484.0,Defender,1,Jamaica
284239,484.0,Midfielder,2,England
284241,484.0,Attacker,3,Spain
284242,441.0,Attacker,3,England
284247,484.0,Attacker,3,England
284248,441.0,Midfielder,2,Germany
284253,484.0,Midfielder,2,England
284259,400.0,Attacker,3,England
284260,484.0,Defender,1,England
284262,484.0,Midfielder,2,England
284264,441.0,Defender,1,Spain
284266,529.0,Midfielder,2,England
284267,484.0,Midfielder,2,Northern Ireland
284278,441.0,Attacker,3,England
284280,484.0,Midfielder,2,Scotland
284286,441.0,Defender,1,England
284287,484.0,Midfielder,2,Poland
284291,484.0,Midfielder,2,England
284295,484.0,Midfielder,2,Iraq
284297,484.0,Defender,1,England
284300,484.0,Defender,1,Spain
284305,441.0,Midfielder,2,England
284307,441.0,Attacker,3,England
284322,400.0,Midfielder,2,England
284323,484.0,Midfielder,2,Wales
284324,441.0,Attacker,3,Argentina
284326,529.0,Goalkeeper,0,Slovenia
284327,484.0,Defender,1,England
284356,484.0,Midfielder,2,Northern Ireland
284357,484.0,Defender,1,England
284359,484.0,Defender,1,Netherlands
284361,484.0,Goalkeeper,0,Czechia
284362,529.0,Defender,1,Netherlands
284363,484.0,Defender,1,England
284366,441.0,Defender,1,England
284367,484.0,Midfielder,2,England
284372,484.0,Defender,1,England
284373,529.0,Midfielder,2,Scotland
284375,441.0,Midfielder,2,England
284382,529.0,Goalkeeper,0,Northern Ireland
284385,441.0,Defender,1,England
284390,441.0,Goalkeeper,0,England
284391,441.0,Defender,1,England
284396,484.0,Defender,1,England
284400,441.0,Midfielder,2,England
284403,441.0,Attacker,3,England
284404,441.0,Midfielder,2,Finland
284405,529.0,Midfielder,2,England
284406,484.0,Defender,1,England
284408,441.0,Attacker,3,England
284409,441.0,Attacker,3,England
284414,484.0,Attacker,3,England
284415,484.0,Attacker,3,Spain
284416,441.0,Attacker,3,England
284417,441.0,Defender,1,England
284418,529.0,Defender,1,Sierra Leone
284419,441.0,Defender,1,Northern Ireland
284423,484.0,Midfielder,2,England
284424,484.0,Midfielder,2,England
284427,441.0,Defender,1,England
284428,484.0,Attacker,3,Jamaica
284439,400.0,Defender,1,England
284444,441.0,Defender,1,England
284446,484.0,Midfielder,2,England
284449,529.0,Midfielder,2,England
284457,441.0,Defender,1,Netherlands
284459,484.0,Attacker,3,England
284463,484.0,Midfielder,2,Republic of Ireland
284464,441.0,Attacker,3,England
284466,484.0,Midfielder,2,England
284470,484.0,Midfielder,2,England
284471,441.0,Defender,1,England
284474,441.0,Attacker,3,England
284475,400.0,Midfielder,2,Wales
284487,529.0,Attacker,3,Portugal
284492,441.0,Defender,1,England
284493,484.0,Defender,1,Republic of Ireland
284500,484.0,Midfielder,2,England
284502,484.0,Defender,1,England
284523,441.0,Defender,1,Netherlands
284530,484.0,Midfielder,2,England
284531,484.0,Defender,1,England
284532,441.0,Defender,1,England
284536,441.0,Goalkeeper,0,England
284539,484.0,Goalkeeper,0,England
284540,484.0,Midfielder,2,Portugal
284549,441.0,Goalkeeper,0,England
284551,441.0,Midfielder,2,England
284554,484.0,Goalkeeper,0,England
284556,484.0,Midfielder,2,England
284557,484.0,Defender,1,England
284559,484.0,Goalkeeper,0,USA
284571,441.0,Attacker,3,England
284797,529.0,Midfielder,2,Burkina Faso
286373,484.0,Attacker,3,Netherlands
286458,484.0,Midfielder,2,Scotland
286616,529.0,Goalkeeper,0,Denmark
286764,441.0,Attacker,3,England
286773,400.0,Midfielder,2,England
286774,400.0,Attacker,3,England
286894,441.0,Midfielder,2,England
287109,441.0,Midfielder,2,England
287111,484.0,Goalkeeper,0,Poland
287868,400.0,Goalkeeper,0,England
288006,484.0,Attacker,3,Denmark
288055,441.0,Attacker,3,Brazil
288102,441.0,Midfielder,2,England
288106,441.0,Defender,1,Spain
288107,484.0,Attacker,3,England
288109,484.0,Midfielder,2,Australia
288112,441.0,Defender,1,France
288115,441.0,Goalkeeper,0,England
288116,441.0,Defender,1,England
288118,361.0,Midfielder,2,England
288121,529.0,Defender,1,England
288125,441.0,Defender,1,England
288129,441.0,Goalkeeper,0,England
288279,529.0,Defender,1,Brazil
288699,484.0,Midfielder,2,Argentina
289472,576.0,Defender,1,Argentina
289608,441.0,Midfielder,2,England
289618,441.0,Midfielder,2,England
289624,441.0,Midfielder,2,England
290545,484.0,Defender,1,Netherlands
290962,529.0,Defender,1,Republic of Ireland
291022,484.0,Goalkeeper,0,Republic of Ireland
291363,441.0,Midfielder,2,England
291476,529.0,Forward,3,Côte d'Ivoire
293162,484.0,Midfielder,2,England
293163,400.0,Midfielder,2,England
293164,484.0,Attacker,3,England
293167,484.0,Defender,1,England
293168,400.0,Defender,1,England
293643,441.0,Attacker,3,Ghana
294638,400.0,Defender,1,England
296085,400.0,Defender,1,Portugal
296121,484.0,Midfielder,2,England
296458,484.0,Attacker,3,Canada
296560,576.0,Defender,1,Cameroon
296664,441.0,Attacker,3,England
297187,484.0,Defender,1,Norway
297635,441.0,Defender,1,Colombia
297640,441.0,Defender,1,England
297641,441.0,Midfielder,2,England
298060,400.0,Attacker,3,England
298061,361.0,Goalkeeper,0,England
298062,400.0,Defender,1,England
298099,576.0,Defender,1,England
298128,529.0,Defender,1,England
298129,529.0,Midfielder,2,England
299813,529.0,Attacker,3,Iraq
301187,441.0,Attacker,3,Portugal
301281,400.0,Defender,1,England
301295,441.0,Midfielder,2,England
301714,400.0,Midfielder,2,England
301771,529.0,Attacker,3,Côte d'Ivoire
303010,441.0,Midfielder,2,England
303015,441.0,Defender,1,England
303016,441.0,Midfielder,2,Poland
303017,441.0,Forward,3,England
303019,400.0,Attacker,3,Republic of Ireland
303322,529.0,Defender,1,Burkina Faso
303460,400.0,Attacker,3,England
303462,400.0,Midfielder,2,England
303467,441.0,Attacker,3,Ghana
303667,484.0,Goalkeeper,0,Wales
304161,529.0,Attacker,3,Côte d'Ivoire
304316,441.0,Midfielder,2,England
304317,361.0,Midfielder,2,England
304318,400.0,Midfielder,2,England
304319,484.0,Attacker,3,England
304320,400.0,Midfielder,2,England
304322,441.0,Attacker,3,Wales
304853,484.0,Midfielder,2,England
305730,400.0,Midfielder,2,England
305732,441.0,Defender,1,England
305733,400.0,Midfielder,2,England
305735,441.0,Attacker,3,England
305736,441.0,Attacker,3,England
305834,441.0,Midfielder,2,Brazil
306263,441.0,Defender,1,England
307123,400.0,Midfielder,2,England
308678,400.0,Midfielder,2,Portugal
308843,400.0,Defender,1,England
308867,441.0,Defender,1,Republic of Ireland
309501,400.0,Midfielder,2,England
309505,441.0,Defender,1,England
309506,441.0,Defender,1,England
309507,441.0,Midfielder,2,England
310186,400.0,Defender,1,England
310187,441.0,Midfielder,2,Spain
310529,441.0,Attacker,3,England
310531,400.0,Midfielder,2,England
311157,441.0,Attacker,3,Brazil
311334,441.0,Midfielder,2,Argentina
311344,484.0,Attacker,3,Argentina
311520,484.0,Attacker,3,Brazil
311543,484.0,Attacker,3,Ecuador
311817,400.0,Defender,1,England
312118,400.0,Defender,1,England
312256,441.0,Midfielder,2,England
312260,361.0,Attacker,3,England
313059,484.0,Attacker,3,England
313229,441.0,Midfielder,2,England
313236,324.0,Midfielder,2,England
313245,361.0,Defender,1,England
313636,441.0,Attacker,3,Portugal
313671,441.0,Defender,1,England
313925,484.0,Attacker,3,England
314661,361.0,Attacker,3,England
315237,484.0,Attacker,3,Denmark
315767,441.0,Midfielder,2,Northern Ireland
316516,484.0,Defender,1,Uruguay
318056,441.0,Defender,1,Republic of Ireland
319517,400.0,Midfielder,2,Netherlands
319572,441.0,Midfielder,2,Argentina
322304,400.0,Defender,1,Republic of Ireland
322305,400.0,Midfielder,2,Republic of Ireland
323449,529.0,Defender,1,Belgium
325686,400.0,Goalkeeper,0,Netherlands
325851,529.0,Defender,1,England
325967,529.0,Midfielder,2,Wales
326176,484.0,Midfielder,2,France
326763,484.0,Midfielder,2,England
327602,441.0,Attacker,3,England
327604,400.0,Attacker,3,England
327609,441.0,Midfielder,2,Northern Ireland
327631,441.0,Midfielder,2,France
327726,400.0,Midfielder,2,England
327728,441.0,Midfielder,2,Jamaica
327730,400.0,Defender,1,England
327733,400.0,Midfielder,2,England
327736,441.0,Defender,1,England
327738,400.0,Defender,1,Canada
327748,400.0,Defender,1,England
327749,361.0,Defender,1,England
328076,361.0,Defender,1,England
328081,361.0,Defender,1,Spain
328089,361.0,Midfielder,2,England
328093,361.0,Defender,1,England
328095,441.0,Attacker,3,England
328096,361.0,Attacker,3,England
328097,441.0,Midfielder,2,Spain
328098,400.0,Defender,1,England
328101,400.0,Defender,1,England
328104,400.0,Attacker,3,England
328105,361.0,Midfielder,2,England
328107,400.0,Attacker,3,England
328115,361.0,Attacker,3,England
328118,441.0,Midfielder,2,England
328120,400.0,Defender,1,Finland
328126,576.0,Goalkeeper,0,Ghana
328225,441.0,Midfielder,2,Germany
328273,441.0,Goalkeeper,0,Germany
328808,484.0,Attacker,3,England
329344,441.0,Midfielder,2,England
329347,400.0,Midfielder,2,England
329357,361.0,Defender,1,England
329358,441.0,Goalkeeper,0,England
329362,400.0,Defender,1,England
329369,361.0,Attacker,3,England
330238,576.0,Defender,1,Brazil
330412,441.0,Attacker,3,Portugal
330437,400.0,Defender,1,Spain
330636,441.0,Defender,1,England
330640,441.0,Midfielder,2,England
330982,361.0,Attacker,3,England
330986,361.0,Midfielder,2,England
331009,441.0,Defender,1,England
331563,484.0,Attacker,3,England
333682,441.0,Defender,1,Spain
334035,361.0,Attacker,3,England
334037,361.0,Attacker,3,England
334042,400.0,Defender,1,England
334725,484.0,Attacker,3,England
334729,400.0,Midfielder,2,England
334734,400.0,Defender,1,England
335056,441.0,Attacker,3,Portugal
335116,484.0,Midfielder,2,Switzerland
335813,441.0,Defender,1,England
336240,400.0,Defender,1,Germany
336564,441.0,Attacker,3,France
336578,441.0,Attacker,3,Netherlands
336585,441.0,Midfielder,2,Portugal
336599,441.0,Midfielder,2,England
336659,400.0,Attacker,3,Morocco
336671,484.0,Midfielder,2,Portugal
337593,441.0,Defender,1,Japan
337929,400.0,Defender,1,England
337932,361.0,Goalkeeper,0,England
337933,400.0,Goalkeeper,0,Colombia
337934,324.0,Defender,1,England
337936,361.0,Defender,1,England
337941,361.0,Attacker,3,England
338856,400.0,Midfielder,2,France
339138,484.0,Attacker,3,Northern Ireland
339175,400.0,Defender,1,Poland
339201,324.0,Midfielder,2,England
340135,400.0,Attacker,3,Republic of Ireland
340136,400.0,Attacker,3,Republic of Ireland
340246,361.0,Attacker,3,Republic of Ireland
340573,441.0,Midfielder,2,Morocco
340919,400.0,Midfielder,2,England
341641,400.0,Attacker,3,Portugal
341642,361.0,Defender,1,Netherlands
342022,441.0,Defender,1,Italy
342054,529.0,Defender,1,Netherlands
342063,484.0,Defender,1,Italy
342191,400.0,Attacker,3,Romania
342243,361.0,Goalkeeper,0,England
342320,400.0,Defender,1,Serbia
342467,400.0,Goalkeeper,0,Hungary
342660,441.0,Midfielder,2,England
342970,400.0,Defender,1,France
343209,400.0,Defender,1,Northern Ireland
343311,361.0,Attacker,3,Greece
343576,400.0,Attacker,3,Scotland
343684,529.0,Attacker,3,France
344229,400.0,Midfielder,2,England
344233,400.0,Attacker,3,Scotland
344247,400.0,Goalkeeper,0,England
344707,441.0,Attacker,3,Northern Ireland
344908,441.0,Midfielder,2,England
345107,441.0,Attacker,3,Sweden
347066,529.0,Attacker,3,England
347305,400.0,Attacker,3,England
347316,361.0,Midfielder,2,Sweden
348263,484.0,Defender,1,England
348818,324.0,Defender,1,Wales
349288,484.0,Goalkeeper,0,Scotland
349384,400.0,Midfielder,2,England
349595,484.0,Attacker,3,Netherlands
349799,400.0,Attacker,3,Spain
349987,441.0,Attacker,3,Australia
350590,400.0,Defender,1,England
350625,361.0,Defender,1,England
350626,400.0,Midfielder,2,England
350627,,Defender,1,England
351344,324.0,Midfielder,2,Scotland
352210,361.0,Defender,1,Iceland
